Course_1,Course_2,Similarity
PHYS 145,PHYS 142,0.73924875
PHYS 145,PHYS 145,0.99999994
PHYS 145,PHYS 234,0.7788906
PHYS 145,PHYS 235,0.5912364
PHYS 145,PHYS 341,0.7564951
PHYS 145,PHYS 342,0.61705697
PHYS 145,PHYS 352,0.5942306
PHYS 145,POSC 120,0.34858605
PHYS 145,POSC 160,0.214756
PHYS 145,POSC 170,0.18898582
PHYS 145,POSC 201,0.1340162
PHYS 145,POSC 206.00,0.23204394
PHYS 145,POSC 230,0.40454566
PHYS 145,POSC 231,0.22842206
PHYS 145,POSC 232.01,0.3374825
PHYS 145,POSC 232.02,0.1745714
PHYS 145,POSC 242,0.04441658
PHYS 145,POSC 252,0.39760566
PHYS 145,POSC 266,0.15139383
PHYS 145,POSC 272,0.49778974
PHYS 145,POSC 302,0.020902261
PHYS 145,POSC 315,0.062498428
PHYS 145,POSC 322,0.03023463
PHYS 145,POSC 333,0.0152672315
PHYS 145,POSC 348,0.33869424
PHYS 145,PSYC 110,0.23930083
PHYS 145,PSYC 200,0.5308309
PHYS 145,PSYC 201,0.60501474
PHYS 145,PSYC 216,0.6353042
PHYS 145,PSYC 217,0.65540135
PHYS 145,PSYC 220,0.3270822
PHYS 145,PSYC 256,0.53205603
PHYS 145,PSYC 257,0.3547614
PHYS 145,PSYC 354,0.1952547
PHYS 145,PSYC 382,0.03621642
PHYS 145,PSYC 389,0.098756805
PHYS 145,RELG 110,-0.045537215
PHYS 145,RELG 121,0.31641376
PHYS 145,RELG 155,0.2652626
PHYS 145,RELG 213,0.04767102
PHYS 145,RELG 221,-0.16220114
PHYS 145,RELG 261,0.012322356
PHYS 145,RELG 265,-0.20909002
PHYS 145,RELG 344,0.12184806
PHYS 145,RUSS 103,0.55896455
PHYS 145,RUSS 110,0.4759426
PHYS 145,RUSS 207,0.48276225
PHYS 145,RUSS 209,0.50398546
PHYS 145,RUSS 228,-0.15020637
PHYS 145,RUSS 228F,0.32777297
PHYS 145,RUSS 266,0.029485516
PHYS 145,RUSS 267,-0.11388387
PHYS 145,RUSS 307,0.3780369
PHYS 145,RUSS 309,0.35453403
PHYS 145,SOAN 110,0.11691503
PHYS 145,SOAN 111,0.3427881
PHYS 145,SOAN 214,-0.022264902
PHYS 145,SOAN 228,0.22790526
PHYS 145,SOAN 240,0.080785856
PHYS 145,SOAN 262,0.39364877
PHYS 145,SOAN 312,0.4396542
PHYS 145,SOAN 313,0.34656528
PHYS 145,SOAN 323,0.10139804
PHYS 145,SPAN 103,0.40655258
PHYS 145,SPAN 205,0.6322612
PHYS 145,SPAN 208,0.27784544
PHYS 145,SPAN 220,0.00437267
PHYS 145,SPAN 263,0.14355579
PHYS 145,SPAN 369,-0.08977914
PHYS 145,STAT 120,0.576595
PHYS 145,STAT 220,0.67703193
PHYS 145,STAT 230,0.6283216
PHYS 145,STAT 250,0.5533261
PHYS 145,STAT 285,0.41103473
PHYS 145,STAT 297,0.5942995
PHYS 145,STAT 320,0.48310134
PHYS 145,THEA 110,0.72673076
PHYS 145,THEA 185,0.5894333
PHYS 145,THEA 190,0.35121655
PHYS 145,THEA 199,0.1806775
PHYS 145,THEA 226,0.45318282
PHYS 145,THEA 245,0.46977422
PHYS 234,AFST 289,0.25594974
PHYS 234,AFST 300,-0.106600404
PHYS 234,AMST 115,0.1260181
PHYS 234,AMST 269,0.18446046
PHYS 234,AMST 321,0.049198557
PHYS 234,AMST 396.00,0.3146565
PHYS 234,ARBC 103,0.30904585
PHYS 234,ARBC 206,0.25399178
PHYS 234,ARBC 222,0.1147171
PHYS 234,ARBC 223,0.253411
PHYS 234,ARBC 371,0.16423346
PHYS 234,ARCN 112,-0.012169282
PHYS 234,ARCN 222,0.018578101
PHYS 234,ARTH 214,0.1553976
PHYS 234,ARTH 298,0.2966088
PHYS 234,ARTS 113,0.2793502
PHYS 234,ARTS 122,0.48555446
PHYS 234,ARTS 139,0.33973417
PHYS 234,ARTS 230,0.6404695
PHYS 234,ARTS 252,0.60564125
PHYS 234,ARTS 262,0.70736605
PHYS 234,ARTS 298,-0.11338723
PHYS 234,ARTS 322,0.19047989
PHYS 234,ARTS 339,0.36681002
PHYS 234,ARTS 374,0.34640986
PHYS 234,ASLN 111,0.55674523
PHYS 234,ASST 110,0.18628632
PHYS 234,ASST 285,0.1501549
PHYS 234,ASTR 113,0.6188832
PHYS 234,ASTR 233,0.74395555
PHYS 234,BIOC 311,0.7084629
PHYS 234,BIOC 331,0.34712583
PHYS 234,BIOL 125,0.3934387
PHYS 234,BIOL 126,0.4479244
PHYS 234,BIOL 240,0.4681549
PHYS 234,BIOL 241,0.43072614
PHYS 234,BIOL 352,0.59340346
PHYS 234,BIOL 353,0.55430585
PHYS 234,BIOL 370,0.5057124
PHYS 234,BIOL 378,0.07821634
PHYS 234,CAMS 110,0.53190184
PHYS 234,CAMS 111,0.3171696
PHYS 234,CAMS 186,0.3075172
PHYS 234,CAMS 187,0.26476696
PHYS 234,CAMS 214,0.113250956
PHYS 234,CAMS 229,0.17415878
PHYS 234,CAMS 230,0.08576231
PHYS 234,CAMS 265,0.6755135
PHYS 234,CAMS 272,0.23744601
PHYS 234,CAMS 277,0.4793278
PHYS 234,CCST 208,0.08074187
PHYS 234,CGSC 130.00,0.7149604
PHYS 234,CGSC 330,0.5533882
PHYS 234,CHEM 123,0.44273943
PHYS 234,CHEM 224,0.64468896
PHYS 234,CHEM 234,0.45667496
PHYS 234,CHEM 300.00,0.27296984
PHYS 234,CHEM 348,0.61922246
PHYS 234,CHEM 349,0.5275501
PHYS 234,CHEM 351,0.6674563
PHYS 234,CHEM 352,0.6483187
PHYS 234,CHEM 362,0.52234703
PHYS 234,CHIN 103,0.34593874
PHYS 234,CHIN 206,0.24892269
PHYS 234,CHIN 251,-0.04490736
PHYS 234,CHIN 358,-0.017971352
PHYS 234,CLAS 123,0.10578986
PHYS 234,CLAS 142,-0.12177298
PHYS 234,CLAS 214,0.119887374
PHYS 234,CLAS 240,0.033642303
PHYS 234,CS 111,0.7558172
PHYS 234,CS 201,0.42312467
PHYS 234,CS 202,0.4631898
PHYS 234,CS 208,0.5278157
PHYS 234,CS 251,0.5725539
PHYS 234,CS 252,0.6894362
PHYS 234,CS 254,0.7131829
PHYS 234,CS 257,0.5178366
PHYS 234,CS 304,0.5746258
PHYS 234,CS 311,0.5947067
PHYS 234,CS 320,0.5065627
PHYS 234,CS 347,0.52916485
PHYS 234,CS 348,0.6022922
PHYS 234,CS 361,0.36540788
PHYS 234,DANC 107,0.520435
PHYS 234,DANC 148,0.4964253
PHYS 234,DANC 190,0.42483354
PHYS 234,DANC 200,0.5663653
PHYS 234,DANC 206,0.22000341
PHYS 234,DANC 208,0.38710698
PHYS 234,DANC 279,0.53441405
PHYS 234,DANC 309,0.45755842
PHYS 234,DANC 310,0.73751223
PHYS 234,DANC 350,0.4579992
PHYS 234,DGAH 398,0.19132933
PHYS 234,ECON 110,0.58661675
PHYS 234,ECON 111,0.5504085
PHYS 234,ECON 265,0.7192159
PHYS 234,ECON 269,0.109477244
PHYS 234,ECON 270,0.51624984
PHYS 234,ECON 274,0.16217057
PHYS 234,ECON 277,0.3900078
PHYS 234,ECON 280,0.53199226
PHYS 234,ECON 330,0.27289516
PHYS 234,ECON 331,0.32961488
PHYS 234,ECON 398,0.28870577
PHYS 234,EDUC 110,0.26381072
PHYS 234,EDUC 242,0.13388479
PHYS 234,EDUC 338,0.5036693
PHYS 234,EDUC 385,0.19984756
PHYS 234,EDUC 395,-0.016279835
PHYS 234,ENGL 109,0.37462854
PHYS 234,ENGL 115,0.31152225
PHYS 234,ENGL 160,-0.07523756
PHYS 234,ENGL 202,0.16260551
PHYS 234,ENGL 209,-0.06293991
PHYS 234,ENGL 230,0.1092922
PHYS 234,ENGL 253,-0.14430305
PHYS 234,ENGL 255,0.054325055
PHYS 234,ENGL 268,0.48361975
PHYS 234,ENGL 295,0.09561805
PHYS 234,ENGL 338,0.31181452
PHYS 234,ENGL 370,0.12282561
PHYS 234,ENGL 371,0.16374585
PHYS 234,ENGL 395.00,0.13415982
PHYS 234,EUST 101.07,-0.09967618
PHYS 234,EUST 207,0.0026759382
PHYS 234,FREN 103,0.33217788
PHYS 234,FREN 208,0.21093088
PHYS 234,FREN 210,0.18722934
PHYS 234,FREN 245,0.25089842
PHYS 234,FREN 254,0.26777965
PHYS 234,FREN 255,0.0651733
PHYS 234,FREN 259,0.16918415
PHYS 234,FREN 310,0.12420793
PHYS 234,GEOL 110,0.2866145
PHYS 234,GEOL 230,0.4239984
PHYS 234,GEOL 240,0.73949295
PHYS 234,GEOL 255,0.6825963
PHYS 234,GERM 103,0.43300417
PHYS 234,GERM 217,-0.19563608
PHYS 234,GERM 221,0.0572156
PHYS 234,GRK 102,0.4827722
PHYS 234,GRK 226,0.090638526
PHYS 234,GWSS 110,0.14746742
PHYS 234,GWSS 200,0.1094684
PHYS 234,GWSS 398.00,0.094249174
PHYS 234,HEBR 102,0.401505
PHYS 234,HIST 111,0.34112245
PHYS 234,HIST 116,0.15549393
PHYS 234,HIST 153,0.25784487
PHYS 234,HIST 201,0.07435019
PHYS 234,HIST 205,0.08779871
PHYS 234,HIST 206,-0.04824818
PHYS 234,HIST 209,0.05208959
PHYS 234,HIST 229,0.08296123
PHYS 234,HIST 251,-0.03934434
PHYS 234,HIST 265,-0.050895754
PHYS 234,HIST 270,-0.019795837
PHYS 234,HIST 276,-0.045573078
PHYS 234,HIST 287,0.39029387
PHYS 234,HIST 298,0.103871405
PHYS 234,HIST 308,0.12946074
PHYS 234,HIST 347,-0.037623644
PHYS 234,IDSC 198,0.4717903
PHYS 234,IDSC 202,0.17607118
PHYS 234,IDSC 238,0.36034107
PHYS 234,IDSC 251,0.18639067
PHYS 234,IDSC 280,0.1494745
PHYS 234,IDSC 289,0.28632045
PHYS 234,IDSC 298,0.12260673
PHYS 234,JAPN 103,0.44555935
PHYS 234,JAPN 206,0.30783466
PHYS 234,JAPN 343,0.13642302
PHYS 234,LATN 103,0.36428484
PHYS 234,LATN 240,-0.043462247
PHYS 234,LING 110,0.5383447
PHYS 234,LING 115,0.28384203
PHYS 234,LING 135,0.41328108
PHYS 234,LING 319,0.41305703
PHYS 234,LTAM 220,-0.0062461146
PHYS 234,LTAM 398,0.03229892
PHYS 234,MATH 111,0.75194824
PHYS 234,MATH 120,0.53297424
PHYS 234,MATH 134,0.8101731
PHYS 234,MATH 210,0.4855051
PHYS 234,MATH 232,0.75974524
PHYS 234,MATH 236,0.7684339
PHYS 234,MATH 241,0.59548086
PHYS 234,MATH 271,0.653329
PHYS 234,MATH 297,0.5306857
PHYS 234,MATH 331,0.6533237
PHYS 234,MATH 341,0.6740928
PHYS 234,MATH 342,0.6464009
PHYS 234,MELA 230,0.111397915
PHYS 234,MEST 395,0.053217962
PHYS 234,MUSC 127,0.21584328
PHYS 234,MUSC 204,0.57394075
PHYS 234,MUSC 217,0.092159405
PHYS 234,MUSC 221,0.27243596
PHYS 234,MUSC 227,0.4952366
PHYS 234,MUSC 299,0.1842154
PHYS 234,MUSC 313,0.3905444
PHYS 234,NEUR 238,0.55300933
PHYS 234,NEUR 239,0.7919828
PHYS 234,NEUR 395,0.41813716
PHYS 234,PHIL 119,0.3013085
PHYS 234,PHIL 124,0.27573457
PHYS 234,PHIL 202,0.13241313
PHYS 234,PHIL 209,0.3141213
PHYS 234,PHIL 210,0.48977306
PHYS 234,PHIL 219,0.16551326
PHYS 234,PHIL 270,0.3331392
PHYS 234,PHIL 289,-0.10390442
PHYS 234,PHYS 123,0.16016895
PHYS 234,PHYS 142,0.71198267
PHYS 234,PHYS 145,0.7788906
PHYS 234,PHYS 234,1.0000001
PHYS 234,PHYS 235,0.6214151
PHYS 234,PHYS 341,0.7331563
PHYS 234,PHYS 342,0.72958314
PHYS 234,PHYS 352,0.5339689
PHYS 234,POSC 120,0.4070228
PHYS 234,POSC 160,0.4812739
PHYS 234,POSC 170,0.36435258
PHYS 234,POSC 201,0.15981753
PHYS 234,POSC 206.00,0.10379009
PHYS 234,POSC 230,0.63337964
PHYS 234,POSC 231,0.20711842
PHYS 234,POSC 232.01,0.62308997
PHYS 234,POSC 232.02,0.20666814
PHYS 234,POSC 242,-0.078981206
PHYS 234,POSC 252,0.31690004
PHYS 234,POSC 266,0.06047257
PHYS 234,POSC 272,0.18634868
PHYS 234,POSC 302,0.2103823
PHYS 234,POSC 315,-0.11491745
PHYS 234,POSC 322,0.10298749
PHYS 234,POSC 333,0.30037153
PHYS 234,POSC 348,0.28107765
PHYS 234,PSYC 110,0.39170957
PHYS 234,PSYC 200,0.78449976
PHYS 234,PSYC 201,0.44407934
PHYS 234,PSYC 216,0.557907
PHYS 234,PSYC 217,0.59335
PHYS 234,PSYC 220,0.37106666
PHYS 234,PSYC 256,0.43297252
PHYS 234,PSYC 257,0.28369814
PHYS 234,PSYC 354,0.3910074
PHYS 234,PSYC 382,0.19552332
PHYS 234,PSYC 389,0.06221032
PHYS 234,RELG 110,0.010987194
PHYS 234,RELG 121,0.12525582
PHYS 234,RELG 155,0.18255341
PHYS 234,RELG 213,0.22727998
PHYS 234,RELG 221,-0.0015218474
PHYS 234,RELG 261,-0.037969597
PHYS 234,RELG 265,-0.0008164555
PHYS 234,RELG 344,0.13272327
PHYS 234,RUSS 103,0.3791526
PHYS 234,RUSS 110,0.23402742
PHYS 234,RUSS 207,0.21642129
PHYS 234,RUSS 209,0.21596032
PHYS 234,RUSS 228,-0.07430847
PHYS 234,RUSS 228F,0.21349135
PHYS 234,RUSS 266,-0.010439232
PHYS 234,RUSS 267,-0.1630342
PHYS 234,RUSS 307,0.23556064
PHYS 234,RUSS 309,0.13059957
PHYS 234,SOAN 110,0.35774854
PHYS 234,SOAN 111,0.38082823
PHYS 234,SOAN 214,0.035092205
PHYS 234,SOAN 228,-0.0067921528
PHYS 234,SOAN 240,0.3418835
PHYS 234,SOAN 262,0.41120142
PHYS 234,SOAN 312,0.16418292
PHYS 234,SOAN 313,0.16794918
PHYS 234,SOAN 323,-0.044296823
PHYS 234,SPAN 103,0.38119382
PHYS 234,SPAN 205,0.551595
PHYS 234,SPAN 208,0.14581889
PHYS 234,SPAN 220,-0.11258427
PHYS 234,SPAN 263,-0.043572944
PHYS 234,SPAN 369,-0.008963593
PHYS 234,STAT 120,0.7036253
PHYS 234,STAT 220,0.79010916
PHYS 234,STAT 230,0.79442054
PHYS 234,STAT 250,0.8069392
PHYS 234,STAT 285,0.27831763
PHYS 234,STAT 297,0.55568624
PHYS 234,STAT 320,0.6174056
PHYS 234,THEA 110,0.6617775
PHYS 234,THEA 185,0.49018583
PHYS 234,THEA 190,0.13510963
PHYS 234,THEA 199,-0.00805648
PHYS 234,THEA 226,0.1642139
PHYS 234,THEA 245,0.4420219
PHYS 235,AFST 289,0.36043814
PHYS 235,AFST 300,-0.00730446
PHYS 235,AMST 115,0.18310396
PHYS 235,AMST 269,0.3439368
PHYS 235,AMST 321,0.050451413
PHYS 235,AMST 396.00,0.31769356
PHYS 235,ARBC 103,0.5530154
PHYS 235,ARBC 206,0.6211959
PHYS 235,ARBC 222,0.38109046
PHYS 235,ARBC 223,0.28867224
PHYS 235,ARBC 371,0.5207795
PHYS 235,ARCN 112,0.13087155
PHYS 235,ARCN 222,0.27359357
PHYS 235,ARTH 214,0.23790418
PHYS 235,ARTH 298,0.20497732
PHYS 235,ARTS 113,0.5369128
PHYS 235,ARTS 122,0.53855276
PHYS 235,ARTS 139,0.60708284
PHYS 235,ARTS 230,0.64572686
PHYS 235,ARTS 252,0.70225364
PHYS 235,ARTS 262,0.64237
PHYS 235,ARTS 298,0.37098563
PHYS 235,ARTS 322,0.60058373
PHYS 235,ARTS 339,0.5712665
PHYS 235,ARTS 374,0.5450666
PHYS 235,ASLN 111,0.77020174
PHYS 235,ASST 110,0.18055965
PHYS 235,ASST 285,0.21378995
PHYS 235,ASTR 113,0.6256529
PHYS 235,ASTR 233,0.7466563
PHYS 235,BIOC 311,0.6763083
PHYS 235,BIOC 331,0.49343932
PHYS 235,BIOL 125,0.60545504
PHYS 235,BIOL 126,0.6037667
PHYS 235,BIOL 240,0.5768214
PHYS 235,BIOL 241,0.61203307
PHYS 235,BIOL 352,0.34652898
PHYS 235,BIOL 353,0.7375787
PHYS 235,BIOL 370,0.7596723
PHYS 235,BIOL 378,0.12453799
PHYS 235,CAMS 110,0.66984105
PHYS 235,CAMS 111,0.6282278
PHYS 235,CAMS 186,0.25053382
PHYS 235,CAMS 187,0.41712156
PHYS 235,CAMS 214,0.27825004
PHYS 235,CAMS 229,0.5853052
PHYS 235,CAMS 230,0.2744196
PHYS 235,CAMS 265,0.6017905
PHYS 235,CAMS 272,0.46042928
PHYS 235,CAMS 277,0.69619894
PHYS 235,CCST 208,0.030451767
PHYS 235,CGSC 130.00,0.63501847
PHYS 235,CGSC 330,0.5307531
PHYS 235,CHEM 123,0.4629317
PHYS 235,CHEM 224,0.5759581
PHYS 235,CHEM 234,0.53795046
PHYS 235,CHEM 300.00,0.53670913
PHYS 235,CHEM 348,0.54800004
PHYS 235,CHEM 349,0.68673843
PHYS 235,CHEM 351,0.6922143
PHYS 235,CHEM 352,0.68839055
PHYS 235,CHEM 362,0.5375604
PHYS 235,CHIN 103,0.3811999
PHYS 235,CHIN 206,0.41922984
PHYS 235,CHIN 251,0.15440163
PHYS 235,CHIN 358,0.27102855
PHYS 235,CLAS 123,0.569009
PHYS 235,CLAS 142,0.22826442
PHYS 235,CLAS 214,0.42241216
PHYS 235,CLAS 240,0.19070947
PHYS 235,CS 111,0.50134575
PHYS 235,CS 201,0.043681998
PHYS 235,CS 202,0.433111
PHYS 235,CS 208,0.2567993
PHYS 235,CS 251,0.34625256
PHYS 235,CS 252,0.46280104
PHYS 235,CS 254,0.60800064
PHYS 235,CS 257,0.40849265
PHYS 235,CS 304,0.50318235
PHYS 235,CS 311,0.3024217
PHYS 235,CS 320,0.3878091
PHYS 235,CS 347,0.4355495
PHYS 235,CS 348,0.41600966
PHYS 235,CS 361,0.5134403
PHYS 235,DANC 107,0.46581596
PHYS 235,DANC 148,0.503388
PHYS 235,DANC 190,0.5531323
PHYS 235,DANC 200,0.58424443
PHYS 235,DANC 206,0.5141939
PHYS 235,DANC 208,0.4993051
PHYS 235,DANC 279,0.51197773
PHYS 235,DANC 309,0.500531
PHYS 235,DANC 310,0.79370326
PHYS 235,DANC 350,0.51263535
PHYS 235,DGAH 398,0.38649106
PHYS 235,ECON 110,0.5407931
PHYS 235,ECON 111,0.4677804
PHYS 235,ECON 265,0.4352102
PHYS 235,ECON 269,0.2834149
PHYS 235,ECON 270,0.6586381
PHYS 235,ECON 274,0.15442488
PHYS 235,ECON 277,0.43080157
PHYS 235,ECON 280,0.6250514
PHYS 235,ECON 330,0.35974252
PHYS 235,ECON 331,0.4154776
PHYS 235,ECON 398,0.46465015
PHYS 235,EDUC 110,0.14107113
PHYS 235,EDUC 242,0.06865795
PHYS 235,EDUC 338,0.4063935
PHYS 235,EDUC 385,0.40811566
PHYS 235,EDUC 395,0.11164982
PHYS 235,ENGL 109,0.692572
PHYS 235,ENGL 115,0.25120723
PHYS 235,ENGL 160,0.5145173
PHYS 235,ENGL 202,0.05567451
PHYS 235,ENGL 209,0.3473233
PHYS 235,ENGL 230,0.57717544
PHYS 235,ENGL 253,0.17658253
PHYS 235,ENGL 255,0.05725748
PHYS 235,ENGL 268,0.2104112
PHYS 235,ENGL 295,0.3140811
PHYS 235,ENGL 338,0.41075903
PHYS 235,ENGL 370,0.39922458
PHYS 235,ENGL 371,0.4909231
PHYS 235,ENGL 395.00,0.2838775
PHYS 235,EUST 101.07,0.1662975
PHYS 235,EUST 207,0.3742453
PHYS 235,FREN 103,0.50560963
PHYS 235,FREN 208,0.46393576
PHYS 235,FREN 210,0.47455844
PHYS 235,FREN 245,0.59644246
PHYS 235,FREN 254,0.43025175
PHYS 235,FREN 255,0.25622267
PHYS 235,FREN 259,0.44605723
PHYS 235,FREN 310,0.37614504
PHYS 235,GEOL 110,0.1844769
PHYS 235,GEOL 230,0.64545256
PHYS 235,GEOL 240,0.6305531
PHYS 235,GEOL 255,0.7199578
PHYS 235,GERM 103,0.41145602
PHYS 235,GERM 217,0.28154504
PHYS 235,GERM 221,0.09883422
PHYS 235,GRK 102,0.5647821
PHYS 235,GRK 226,0.1214728
PHYS 235,GWSS 110,0.12372948
PHYS 235,GWSS 200,-0.084941134
PHYS 235,GWSS 398.00,0.19779062
PHYS 235,HEBR 102,0.45438847
PHYS 235,HIST 111,0.36263186
PHYS 235,HIST 116,0.33963582
PHYS 235,HIST 153,0.5080276
PHYS 235,HIST 201,0.45778322
PHYS 235,HIST 205,0.2965939
PHYS 235,HIST 206,0.0813861
PHYS 235,HIST 209,0.16685446
PHYS 235,HIST 229,0.20786908
PHYS 235,HIST 251,0.43392533
PHYS 235,HIST 265,0.1763269
PHYS 235,HIST 270,0.15792765
PHYS 235,HIST 276,0.37389868
PHYS 235,HIST 287,0.14921233
PHYS 235,HIST 298,0.091421165
PHYS 235,HIST 308,0.085470684
PHYS 235,HIST 347,0.22096294
PHYS 235,IDSC 198,0.50145334
PHYS 235,IDSC 202,0.427497
PHYS 235,IDSC 238,0.44465598
PHYS 235,IDSC 251,0.16579984
PHYS 235,IDSC 280,0.34478533
PHYS 235,IDSC 289,0.47907862
PHYS 235,IDSC 298,0.31689972
PHYS 235,JAPN 103,0.6906327
PHYS 235,JAPN 206,0.43340835
PHYS 235,JAPN 343,0.49340895
PHYS 235,LATN 103,0.6419453
PHYS 235,LATN 240,0.35815585
PHYS 235,LING 110,0.37928054
PHYS 235,LING 115,0.22699533
PHYS 235,LING 135,0.21344927
PHYS 235,LING 319,0.23601927
PHYS 235,LTAM 220,0.07351073
PHYS 235,LTAM 398,0.31712824
PHYS 235,MATH 111,0.6178215
PHYS 235,MATH 120,0.3615099
PHYS 235,MATH 134,0.4367992
PHYS 235,MATH 210,0.40692803
PHYS 235,MATH 232,0.304699
PHYS 235,MATH 236,0.6914025
PHYS 235,MATH 241,0.6761294
PHYS 235,MATH 271,0.37215286
PHYS 235,MATH 297,0.4288974
PHYS 235,MATH 331,0.5425038
PHYS 235,MATH 341,0.83736545
PHYS 235,MATH 342,0.54505247
PHYS 235,MELA 230,0.101867914
PHYS 235,MEST 395,0.4053788
PHYS 235,MUSC 127,0.5098548
PHYS 235,MUSC 204,0.5362865
PHYS 235,MUSC 217,0.4567781
PHYS 235,MUSC 221,0.6852854
PHYS 235,MUSC 227,0.58700925
PHYS 235,MUSC 299,0.22521353
PHYS 235,MUSC 313,0.35737905
PHYS 235,NEUR 238,0.5234996
PHYS 235,NEUR 239,0.7868256
PHYS 235,NEUR 395,0.69656575
PHYS 235,PHIL 119,0.029225219
PHYS 235,PHIL 124,0.20054111
PHYS 235,PHIL 202,0.20596653
PHYS 235,PHIL 209,0.07796408
PHYS 235,PHIL 210,0.34636635
PHYS 235,PHIL 219,0.1612697
PHYS 235,PHIL 270,0.24343203
PHYS 235,PHIL 289,0.2254462
PHYS 235,PHYS 123,0.375706
PHYS 235,PHYS 142,0.48327455
PHYS 235,PHYS 145,0.5912364
PHYS 235,PHYS 234,0.6214151
PHYS 235,PHYS 235,0.99999994
PHYS 235,PHYS 341,0.73519313
PHYS 235,PHYS 342,0.68213636
PHYS 235,PHYS 352,0.4488236
PHYS 235,POSC 120,0.45294252
PHYS 235,POSC 160,0.3194591
PHYS 235,POSC 170,0.25666362
PHYS 235,POSC 201,0.12280715
PHYS 235,POSC 206.00,0.48157662
PHYS 235,POSC 230,0.35217738
PHYS 235,POSC 231,0.17225508
PHYS 235,POSC 232.01,0.39426488
PHYS 235,POSC 232.02,0.5577483
PHYS 235,POSC 242,0.23084514
PHYS 235,POSC 252,0.4655575
PHYS 235,POSC 266,-0.051524613
PHYS 235,POSC 272,0.32687834
PHYS 235,POSC 302,0.1007363
PHYS 235,POSC 315,0.054453265
PHYS 235,POSC 322,0.28972995
PHYS 235,POSC 333,0.2223043
PHYS 235,POSC 348,0.39255238
PHYS 235,PSYC 110,0.32721627
PHYS 235,PSYC 200,0.5395136
PHYS 235,PSYC 201,0.4595904
PHYS 235,PSYC 216,0.4175163
PHYS 235,PSYC 217,0.47190377
PHYS 235,PSYC 220,0.31672853
PHYS 235,PSYC 256,0.39027506
PHYS 235,PSYC 257,0.3793787
PHYS 235,PSYC 354,0.42722544
PHYS 235,PSYC 382,0.1154724
PHYS 235,PSYC 389,0.3258408
PHYS 235,RELG 110,0.29399338
PHYS 235,RELG 121,0.07279053
PHYS 235,RELG 155,0.027409807
PHYS 235,RELG 213,0.12717675
PHYS 235,RELG 221,0.16645433
PHYS 235,RELG 261,0.1670875
PHYS 235,RELG 265,0.038832065
PHYS 235,RELG 344,0.1283538
PHYS 235,RUSS 103,0.38013944
PHYS 235,RUSS 110,0.43840194
PHYS 235,RUSS 207,0.42520103
PHYS 235,RUSS 209,0.38873333
PHYS 235,RUSS 228,0.08394002
PHYS 235,RUSS 228F,0.5405511
PHYS 235,RUSS 266,0.20687887
PHYS 235,RUSS 267,-0.06543714
PHYS 235,RUSS 307,0.4510705
PHYS 235,RUSS 309,0.42409155
PHYS 235,SOAN 110,0.27825427
PHYS 235,SOAN 111,0.39880496
PHYS 235,SOAN 214,0.17530932
PHYS 235,SOAN 228,0.22692055
PHYS 235,SOAN 240,0.34725273
PHYS 235,SOAN 262,0.4078048
PHYS 235,SOAN 312,0.25277138
PHYS 235,SOAN 313,0.086020865
PHYS 235,SOAN 323,-0.023943098
PHYS 235,SPAN 103,0.58734065
PHYS 235,SPAN 205,0.5020422
PHYS 235,SPAN 208,0.3839101
PHYS 235,SPAN 220,0.36416057
PHYS 235,SPAN 263,0.39383796
PHYS 235,SPAN 369,0.15954195
PHYS 235,STAT 120,0.38319606
PHYS 235,STAT 220,0.5308152
PHYS 235,STAT 230,0.6344387
PHYS 235,STAT 250,0.6106574
PHYS 235,STAT 285,0.3956984
PHYS 235,STAT 297,0.45470738
PHYS 235,STAT 320,0.572675
PHYS 235,THEA 110,0.7050552
PHYS 235,THEA 185,0.6094828
PHYS 235,THEA 190,0.5148963
PHYS 235,THEA 199,0.30381596
PHYS 235,THEA 226,0.4826394
PHYS 235,THEA 245,0.3989071
PHYS 341,AFST 289,0.5494441
PHYS 341,AFST 300,0.08647281
PHYS 341,AMST 115,0.14541507
PHYS 341,AMST 269,0.4132877
PHYS 341,AMST 321,-0.022814274
PHYS 341,AMST 396.00,0.4624235
PHYS 341,ARBC 103,0.3766723
PHYS 341,ARBC 206,0.24664415
PHYS 341,ARBC 222,0.30188948
PHYS 341,ARBC 223,0.26890835
PHYS 341,ARBC 371,0.059630483
PHYS 341,ARCN 112,0.0033499568
PHYS 341,ARCN 222,-0.07526776
PHYS 341,ARTH 214,0.26351067
PHYS 341,ARTH 298,0.2821906
PHYS 341,ARTS 113,0.3099513
PHYS 341,ARTS 122,0.5344851
PHYS 341,ARTS 139,0.43895638
PHYS 341,ARTS 230,0.61993706
PHYS 341,ARTS 252,0.59536254
PHYS 341,ARTS 262,0.51241034
PHYS 341,ARTS 298,0.21959905
PHYS 341,ARTS 322,0.43014225
PHYS 341,ARTS 339,0.4212724
PHYS 341,ARTS 374,0.32789886
PHYS 341,ASLN 111,0.5723003
PHYS 341,ASST 110,0.24856137
PHYS 341,ASST 285,0.23494379
PHYS 341,ASTR 113,0.5396533
PHYS 341,ASTR 233,0.74398774
PHYS 341,BIOC 311,0.7332571
PHYS 341,BIOC 331,0.24592891
PHYS 341,BIOL 125,0.43209025
PHYS 341,BIOL 126,0.42790544
PHYS 341,BIOL 240,0.6412601
PHYS 341,BIOL 241,0.51973385
