Course_1,Course_2,Similarity
RELG 110,ASST 110,0.045580912
RELG 110,ASST 285,0.766357
RELG 110,ASTR 113,0.08260546
RELG 110,ASTR 233,0.4297722
RELG 110,BIOC 311,0.04698865
RELG 110,BIOC 331,0.2243464
RELG 110,BIOL 125,0.078973554
RELG 110,BIOL 126,0.03750868
RELG 110,BIOL 240,0.16069406
RELG 110,BIOL 241,0.20285524
RELG 110,BIOL 352,0.046340097
RELG 110,BIOL 353,0.515221
RELG 110,BIOL 370,0.26968288
RELG 110,BIOL 378,0.47686696
RELG 110,CAMS 110,-0.034536943
RELG 110,CAMS 111,0.027467601
RELG 110,CAMS 186,0.15603964
RELG 110,CAMS 187,0.35323137
RELG 110,CAMS 214,0.3987798
RELG 110,CAMS 229,0.270137
RELG 110,CAMS 230,0.31265327
RELG 110,CAMS 265,0.11264331
RELG 110,CAMS 272,-0.09946895
RELG 110,CAMS 277,0.2681572
RELG 110,CCST 208,0.35930973
RELG 110,CGSC 130.00,0.32404357
RELG 110,CGSC 330,0.1208458
RELG 110,CHEM 123,0.05312536
RELG 110,CHEM 224,-0.038220607
RELG 110,CHEM 234,-0.18496758
RELG 110,CHEM 300.00,0.03596494
RELG 110,CHEM 348,-0.07861669
RELG 110,CHEM 349,-0.0971404
RELG 110,CHEM 351,-0.03925554
RELG 110,CHEM 352,0.021848328
RELG 110,CHEM 362,-0.025557306
RELG 110,CHIN 103,0.31625155
RELG 110,CHIN 206,0.3960509
RELG 110,CHIN 251,0.66540456
RELG 110,CHIN 358,0.4730813
RELG 110,CLAS 123,0.7110754
RELG 110,CLAS 142,0.73996645
RELG 110,CLAS 214,0.65328646
RELG 110,CLAS 240,0.6518244
RELG 110,CS 111,0.0029298656
RELG 110,CS 201,0.18663323
RELG 110,CS 202,0.15891542
RELG 110,CS 208,0.15338776
RELG 110,CS 251,0.17161338
RELG 110,CS 252,-0.048855495
RELG 110,CS 254,0.15702887
RELG 110,CS 257,0.085874215
RELG 110,CS 304,0.24246754
RELG 110,CS 311,0.2468748
RELG 110,CS 320,0.23722638
RELG 110,CS 347,-0.0066761156
RELG 110,CS 348,0.055030145
RELG 110,CS 361,0.2804505
RELG 110,DANC 107,-0.004081983
RELG 110,DANC 148,0.037675895
RELG 110,DANC 190,-0.1127659
RELG 110,DANC 200,0.08792603
RELG 110,DANC 206,0.014541222
RELG 110,DANC 208,0.16310327
RELG 110,DANC 279,0.052535973
RELG 110,DANC 309,0.42520934
RELG 110,DANC 310,0.052762836
RELG 110,DANC 350,-0.24460535
RELG 110,DGAH 398,-0.08032697
RELG 110,ECON 110,-0.029789515
RELG 110,ECON 111,0.04681039
RELG 110,ECON 265,0.17512329
RELG 110,ECON 269,0.34424233
RELG 110,ECON 270,0.23229541
RELG 110,ECON 274,0.16028942
RELG 110,ECON 277,0.3400258
RELG 110,ECON 280,0.36973107
RELG 110,ECON 330,0.06339705
RELG 110,ECON 331,0.13568448
RELG 110,ECON 398,-0.0748374
RELG 110,EDUC 110,0.33047843
RELG 110,EDUC 242,0.39679685
RELG 110,EDUC 338,0.3389749
RELG 110,EDUC 385,0.061526444
RELG 110,EDUC 395,0.22873819
RELG 110,ENGL 109,0.1388446
RELG 110,ENGL 115,0.2304337
RELG 110,ENGL 160,0.4299798
RELG 110,ENGL 202,0.41204247
RELG 110,ENGL 209,0.5405487
RELG 110,ENGL 230,0.40258446
RELG 110,ENGL 253,0.31547165
RELG 110,ENGL 255,0.2641321
RELG 110,ENGL 268,0.14751881
RELG 110,ENGL 295,-0.00069174083
RELG 110,ENGL 338,0.45652136
RELG 110,ENGL 370,0.14310572
RELG 110,ENGL 371,0.2907736
RELG 110,ENGL 395.00,0.4853296
RELG 110,EUST 101.07,0.33217213
RELG 110,EUST 207,0.534432
RELG 110,FREN 103,0.22411965
RELG 110,FREN 208,0.35424328
RELG 110,FREN 210,0.34385067
RELG 110,FREN 245,0.6000777
RELG 110,FREN 254,0.34002724
RELG 110,FREN 255,0.57668453
RELG 110,FREN 259,0.60631233
RELG 110,FREN 310,0.68227357
RELG 110,GEOL 110,0.18051969
RELG 110,GEOL 230,0.067572534
RELG 110,GEOL 240,-0.116444446
RELG 110,GEOL 255,0.010445512
RELG 110,GERM 103,0.4432917
RELG 110,GERM 217,0.69281495
RELG 110,GERM 221,0.7128089
RELG 110,GRK 102,0.17828906
RELG 110,GRK 226,0.4311573
RELG 110,GWSS 110,0.5135207
RELG 110,GWSS 200,0.3553242
RELG 110,GWSS 398.00,0.5656779
RELG 110,HEBR 102,-0.010899369
RELG 110,HIST 111,0.46308222
RELG 110,HIST 116,0.62351125
RELG 110,HIST 153,0.6111603
RELG 110,HIST 201,0.68868774
RELG 110,HIST 205,0.61519283
RELG 110,HIST 206,0.6972073
RELG 110,HIST 209,0.83302146
RELG 110,HIST 229,0.50637513
RELG 110,HIST 251,0.77680504
RELG 110,HIST 265,0.68197304
RELG 110,HIST 270,0.59715813
RELG 110,HIST 276,0.74159396
RELG 110,HIST 287,0.29057115
RELG 110,HIST 298,-0.102589555
RELG 110,HIST 308,0.7239957
RELG 110,HIST 347,0.63962513
RELG 110,IDSC 198,0.11861495
RELG 110,IDSC 202,0.19174007
RELG 110,IDSC 238,0.27465993
RELG 110,IDSC 251,0.028042343
RELG 110,IDSC 280,-0.11029198
RELG 110,IDSC 289,0.106672086
RELG 110,IDSC 298,0.1563815
RELG 110,JAPN 103,0.45456278
RELG 110,JAPN 206,0.37873238
RELG 110,JAPN 343,0.77506673
RELG 110,LATN 103,0.24271336
RELG 110,LATN 240,0.5676551
RELG 110,LING 110,0.4275517
RELG 110,LING 115,0.037364457
RELG 110,LING 135,0.46289486
RELG 110,LING 319,0.10695026
RELG 110,LTAM 220,0.5628146
RELG 110,LTAM 398,-0.018176652
RELG 110,MATH 111,0.27518833
RELG 110,MATH 120,0.1281076
RELG 110,MATH 134,0.07298238
RELG 110,MATH 210,0.26019284
RELG 110,MATH 232,-0.105471425
RELG 110,MATH 236,0.25761986
RELG 110,MATH 241,0.30672655
RELG 110,MATH 271,-0.006461683
RELG 110,MATH 297,-0.005114244
RELG 110,MATH 331,0.13776724
RELG 110,MATH 341,0.33005804
RELG 110,MATH 342,0.41215542
RELG 110,MELA 230,0.5415033
RELG 110,MEST 395,0.26097974
RELG 110,MUSC 127,0.4398671
RELG 110,MUSC 204,-0.09212784
RELG 110,MUSC 217,0.61331636
RELG 110,MUSC 221,0.065979004
RELG 110,MUSC 227,0.25635037
RELG 110,MUSC 299,-0.11003448
RELG 110,MUSC 313,0.42077246
RELG 110,NEUR 238,0.10485969
RELG 110,NEUR 239,0.09497152
RELG 110,NEUR 395,0.1627218
RELG 110,PHIL 119,0.37979776
RELG 110,PHIL 124,0.30430636
RELG 110,PHIL 202,-0.029583167
RELG 110,PHIL 209,0.37681103
RELG 110,PHIL 210,0.37274227
RELG 110,PHIL 219,0.43889096
RELG 110,PHIL 270,0.6191299
RELG 110,PHIL 289,0.37126294
RELG 110,PHYS 123,0.1728547
RELG 110,PHYS 142,-0.1222933
RELG 110,PHYS 145,-0.05918928
RELG 110,PHYS 234,-0.024517559
RELG 110,PHYS 235,0.3617255
RELG 110,PHYS 341,0.20416862
RELG 110,PHYS 342,-0.062254164
RELG 110,PHYS 352,-0.016199715
RELG 110,POSC 120,0.699751
RELG 110,POSC 160,0.5558857
RELG 110,POSC 170,0.6625845
RELG 110,POSC 201,0.37574166
RELG 110,POSC 206.00,0.4109007
RELG 110,POSC 230,-0.025919495
RELG 110,POSC 231,0.39161995
RELG 110,POSC 232.01,0.066419624
RELG 110,POSC 232.02,0.15538195
RELG 110,POSC 242,0.78757507
RELG 110,POSC 252,0.30526656
RELG 110,POSC 266,0.26382154
RELG 110,POSC 272,0.30706495
RELG 110,POSC 302,0.6026021
RELG 110,POSC 315,0.69805247
RELG 110,POSC 322,0.62254524
RELG 110,POSC 333,0.27269253
RELG 110,POSC 348,0.5960714
RELG 110,PSYC 110,0.48789898
RELG 110,PSYC 200,-0.012818844
RELG 110,PSYC 201,-0.14106946
RELG 110,PSYC 216,0.1831423
RELG 110,PSYC 217,-0.029916145
RELG 110,PSYC 220,0.26000273
RELG 110,PSYC 256,0.2738827
RELG 110,PSYC 257,0.2166046
RELG 110,PSYC 354,0.30097535
RELG 110,PSYC 382,0.6493014
RELG 110,PSYC 389,0.5154499
RELG 110,RELG 110,0.99999994
RELG 110,RELG 121,0.6529669
RELG 110,RELG 155,0.5919423
RELG 110,RELG 213,0.68507975
RELG 110,RELG 221,0.7658151
RELG 110,RELG 261,0.6799637
RELG 110,RELG 265,0.7363105
RELG 110,RELG 344,0.5750927
RELG 110,RUSS 103,-0.052795123
RELG 110,RUSS 110,0.116140045
RELG 110,RUSS 207,0.40865853
RELG 110,RUSS 209,0.34500262
RELG 110,RUSS 228,0.625804
RELG 110,RUSS 228F,0.25448146
RELG 110,RUSS 266,0.5884667
RELG 110,RUSS 267,0.56392545
RELG 110,RUSS 307,0.19720711
RELG 110,RUSS 309,0.274773
RELG 110,SOAN 110,0.43067834
RELG 110,SOAN 111,0.3639986
RELG 110,SOAN 214,0.25069988
RELG 110,SOAN 228,0.55382943
RELG 110,SOAN 240,0.13823585
RELG 110,SOAN 262,0.5151675
RELG 110,SOAN 312,0.44070607
RELG 110,SOAN 313,0.48423004
RELG 110,SOAN 323,0.5054362
RELG 110,SPAN 103,0.20396298
RELG 110,SPAN 205,0.071849205
RELG 110,SPAN 208,0.16137536
RELG 110,SPAN 220,0.6820756
RELG 110,SPAN 263,0.60982525
RELG 110,SPAN 369,0.84043133
RELG 110,STAT 120,-0.07761475
RELG 110,STAT 220,0.2591884
RELG 110,STAT 230,0.023638902
RELG 110,STAT 250,-0.028747585
RELG 110,STAT 285,-0.07886908
RELG 110,STAT 297,-0.030254094
RELG 110,STAT 320,-0.04123578
RELG 110,THEA 110,-0.13763672
RELG 110,THEA 185,0.13636768
RELG 110,THEA 190,0.059536546
RELG 110,THEA 199,0.052098308
RELG 110,THEA 226,0.3704644
RELG 110,THEA 245,-0.23502235
RELG 121,AFST 289,0.60732216
RELG 121,AFST 300,0.43782383
RELG 121,AMST 115,0.57564956
RELG 121,AMST 269,0.5673657
RELG 121,AMST 321,0.39476964
RELG 121,AMST 396.00,0.47229996
RELG 121,ARBC 103,0.47029468
RELG 121,ARBC 206,0.079103425
RELG 121,ARBC 222,0.22733134
RELG 121,ARBC 223,0.11051822
RELG 121,ARBC 371,0.2030661
RELG 121,ARCN 112,0.5937662
RELG 121,ARCN 222,0.23430708
RELG 121,ARTH 214,0.43845564
RELG 121,ARTH 298,0.26795372
RELG 121,ARTS 113,-0.20972282
RELG 121,ARTS 122,0.26945776
RELG 121,ARTS 139,0.13756222
RELG 121,ARTS 230,0.13728344
RELG 121,ARTS 252,0.017568031
RELG 121,ARTS 262,0.27929938
RELG 121,ARTS 298,0.08323785
RELG 121,ARTS 322,0.12707193
RELG 121,ARTS 339,0.089941196
RELG 121,ARTS 374,0.26338914
RELG 121,ASLN 111,0.28368136
RELG 121,ASST 110,0.1469591
RELG 121,ASST 285,0.6846141
RELG 121,ASTR 113,0.07520847
RELG 121,ASTR 233,0.35329056
RELG 121,BIOC 311,0.049751785
RELG 121,BIOC 331,0.1621348
RELG 121,BIOL 125,0.19309889
RELG 121,BIOL 126,0.17993952
RELG 121,BIOL 240,0.2703156
RELG 121,BIOL 241,0.30883563
RELG 121,BIOL 352,0.18604992
RELG 121,BIOL 353,0.48069
RELG 121,BIOL 370,0.11259265
RELG 121,BIOL 378,0.33729568
RELG 121,CAMS 110,-0.120483294
RELG 121,CAMS 111,-0.08218458
RELG 121,CAMS 186,0.012209837
RELG 121,CAMS 187,0.19774471
RELG 121,CAMS 214,0.4360216
RELG 121,CAMS 229,0.14823134
RELG 121,CAMS 230,0.50795573
RELG 121,CAMS 265,0.11544386
RELG 121,CAMS 272,-0.08822295
RELG 121,CAMS 277,-0.12326346
RELG 121,CCST 208,0.40899953
RELG 121,CGSC 130.00,0.3412077
RELG 121,CGSC 330,0.17482223
RELG 121,CHEM 123,0.06729505
RELG 121,CHEM 224,0.16367263
RELG 121,CHEM 234,0.120702505
RELG 121,CHEM 300.00,-0.04761799
RELG 121,CHEM 348,0.06355023
RELG 121,CHEM 349,0.21032228
RELG 121,CHEM 351,0.0073190853
RELG 121,CHEM 352,0.23822702
RELG 121,CHEM 362,-0.09513131
RELG 121,CHIN 103,0.43612337
RELG 121,CHIN 206,0.4265444
RELG 121,CHIN 251,0.5284549
RELG 121,CHIN 358,0.25436836
RELG 121,CLAS 123,0.5871202
RELG 121,CLAS 142,0.34315526
RELG 121,CLAS 214,0.1831166
RELG 121,CLAS 240,0.41733396
RELG 121,CS 111,-0.19283205
RELG 121,CS 201,0.19638252
RELG 121,CS 202,0.0006083917
RELG 121,CS 208,-0.00063437043
RELG 121,CS 251,-0.07064716
RELG 121,CS 252,-0.12335748
RELG 121,CS 254,-0.06860717
RELG 121,CS 257,-0.20169958
RELG 121,CS 304,0.09448383
RELG 121,CS 311,0.04190996
RELG 121,CS 320,0.00589212
RELG 121,CS 347,-0.06574494
RELG 121,CS 348,-0.07667803
RELG 121,CS 361,-0.009370348
RELG 121,DANC 107,0.15739898
RELG 121,DANC 148,0.095361084
RELG 121,DANC 190,0.017488815
RELG 121,DANC 200,0.38073722
RELG 121,DANC 206,0.20163204
RELG 121,DANC 208,0.4684346
RELG 121,DANC 279,0.3513321
RELG 121,DANC 309,0.58694816
RELG 121,DANC 310,0.054779116
RELG 121,DANC 350,-0.12472875
RELG 121,DGAH 398,-0.11583515
RELG 121,ECON 110,0.15265429
RELG 121,ECON 111,0.24847005
RELG 121,ECON 265,0.1812348
RELG 121,ECON 269,0.25881693
RELG 121,ECON 270,0.29947546
RELG 121,ECON 274,0.13749766
RELG 121,ECON 277,0.2476271
RELG 121,ECON 280,0.33697534
RELG 121,ECON 330,0.23359986
RELG 121,ECON 331,0.29634207
RELG 121,ECON 398,-0.033672262
RELG 121,EDUC 110,0.3975154
RELG 121,EDUC 242,0.378621
RELG 121,EDUC 338,0.33977705
RELG 121,EDUC 385,-0.06505479
RELG 121,EDUC 395,0.41865543
RELG 121,ENGL 109,-0.117725134
RELG 121,ENGL 115,0.3946441
RELG 121,ENGL 160,0.15006557
RELG 121,ENGL 202,0.5869419
RELG 121,ENGL 209,0.16276164
RELG 121,ENGL 230,0.279121
RELG 121,ENGL 253,0.18065739
RELG 121,ENGL 255,0.32927418
RELG 121,ENGL 268,0.010301195
RELG 121,ENGL 295,0.33037087
RELG 121,ENGL 338,0.1415934
RELG 121,ENGL 370,0.13783593
RELG 121,ENGL 371,0.16159396
RELG 121,ENGL 395.00,0.4425011
RELG 121,EUST 101.07,0.31817877
RELG 121,EUST 207,0.2031551
RELG 121,FREN 103,0.23144034
RELG 121,FREN 208,0.1718663
RELG 121,FREN 210,0.2383408
RELG 121,FREN 245,0.46647394
RELG 121,FREN 254,0.38874313
RELG 121,FREN 255,0.2860838
RELG 121,FREN 259,0.3398904
RELG 121,FREN 310,0.37082708
RELG 121,GEOL 110,0.27932945
RELG 121,GEOL 230,-0.16255093
RELG 121,GEOL 240,0.027045636
RELG 121,GEOL 255,0.008782225
RELG 121,GERM 103,0.49025145
RELG 121,GERM 217,0.47933105
RELG 121,GERM 221,0.35093793
RELG 121,GRK 102,0.3424888
RELG 121,GRK 226,0.2510253
RELG 121,GWSS 110,0.49161655
RELG 121,GWSS 200,0.22553322
RELG 121,GWSS 398.00,0.45085353
RELG 121,HEBR 102,0.2579195
RELG 121,HIST 111,0.49747843
RELG 121,HIST 116,0.37678096
RELG 121,HIST 153,0.12993988
RELG 121,HIST 201,0.27600396
RELG 121,HIST 205,0.713582
RELG 121,HIST 206,0.43615335
RELG 121,HIST 209,0.63434035
RELG 121,HIST 229,0.35119808
RELG 121,HIST 251,0.6579786
RELG 121,HIST 265,0.750952
RELG 121,HIST 270,0.572298
RELG 121,HIST 276,0.44483876
RELG 121,HIST 287,0.5532931
RELG 121,HIST 298,0.25224614
RELG 121,HIST 308,0.77186733
RELG 121,HIST 347,0.6873359
RELG 121,IDSC 198,0.12088567
RELG 121,IDSC 202,0.12991774
RELG 121,IDSC 238,0.19939251
RELG 121,IDSC 251,0.046204127
RELG 121,IDSC 280,-0.20838356
RELG 121,IDSC 289,-0.12419633
RELG 121,IDSC 298,0.15345293
RELG 121,JAPN 103,0.49932468
RELG 121,JAPN 206,0.36014056
RELG 121,JAPN 343,0.5724657
RELG 121,LATN 103,0.2999767
RELG 121,LATN 240,0.29408857
RELG 121,LING 110,0.47061467
RELG 121,LING 115,0.36753434
RELG 121,LING 135,0.384076
RELG 121,LING 319,-0.045974527
RELG 121,LTAM 220,0.5745213
RELG 121,LTAM 398,0.23433967
RELG 121,MATH 111,0.35051
RELG 121,MATH 120,0.34473
RELG 121,MATH 134,0.17200321
RELG 121,MATH 210,0.28168467
RELG 121,MATH 232,0.18528113
RELG 121,MATH 236,0.15072352
RELG 121,MATH 241,0.18277232
RELG 121,MATH 271,0.060547333
RELG 121,MATH 297,-0.01768452
RELG 121,MATH 331,0.27917826
RELG 121,MATH 341,0.28482994
RELG 121,MATH 342,0.3406801
RELG 121,MELA 230,0.33332586
RELG 121,MEST 395,0.13997325
RELG 121,MUSC 127,0.2831017
RELG 121,MUSC 204,-0.112526044
RELG 121,MUSC 217,0.3084308
RELG 121,MUSC 221,-0.17334996
RELG 121,MUSC 227,0.18573417
RELG 121,MUSC 299,-0.0060989195
RELG 121,MUSC 313,0.29405317
RELG 121,NEUR 238,-0.025607402
RELG 121,NEUR 239,0.06668264
RELG 121,NEUR 395,0.0037420064
RELG 121,PHIL 119,0.23371883
RELG 121,PHIL 124,0.4659532
RELG 121,PHIL 202,-0.14145379
RELG 121,PHIL 209,0.42556617
RELG 121,PHIL 210,0.24944204
RELG 121,PHIL 219,0.68190676
RELG 121,PHIL 270,0.47142294
RELG 121,PHIL 289,0.3135887
RELG 121,PHYS 123,-0.02018695
RELG 121,PHYS 142,0.20237683
RELG 121,PHYS 145,0.28814688
RELG 121,PHYS 234,0.14025256
RELG 121,PHYS 235,0.18755224
RELG 121,PHYS 341,0.2932563
RELG 121,PHYS 342,0.031785596
RELG 121,PHYS 352,0.2250482
RELG 121,POSC 120,0.64958394
RELG 121,POSC 160,0.32209513
RELG 121,POSC 170,0.55479556
RELG 121,POSC 201,0.43262765
RELG 121,POSC 206.00,0.12860547
RELG 121,POSC 230,-0.02549026
RELG 121,POSC 231,0.5303533
RELG 121,POSC 232.01,-0.073689185
RELG 121,POSC 232.02,0.0011693237
RELG 121,POSC 242,0.60442084
RELG 121,POSC 252,0.14688838
RELG 121,POSC 266,0.51906306
RELG 121,POSC 272,0.41555044
RELG 121,POSC 302,0.37941554
RELG 121,POSC 315,0.6820388
RELG 121,POSC 322,0.6368719
RELG 121,POSC 333,0.027501382
RELG 121,POSC 348,0.5336775
RELG 121,PSYC 110,0.12309195
RELG 121,PSYC 200,-0.1791186
RELG 121,PSYC 201,0.030906482
RELG 121,PSYC 216,0.21392117
RELG 121,PSYC 217,0.05437342
RELG 121,PSYC 220,0.096689954
RELG 121,PSYC 256,0.3619424
RELG 121,PSYC 257,0.21307747
RELG 121,PSYC 354,0.11772517
RELG 121,PSYC 382,0.36549327
RELG 121,PSYC 389,0.25662145
RELG 121,RELG 110,0.6529669
RELG 121,RELG 121,0.99999994
RELG 121,RELG 155,0.6851773
RELG 121,RELG 213,0.4791539
RELG 121,RELG 221,0.46158406
RELG 121,RELG 261,0.63844776
RELG 121,RELG 265,0.3824974
RELG 121,RELG 344,0.6556588
RELG 121,RUSS 103,0.1309464
RELG 121,RUSS 110,0.22730106
RELG 121,RUSS 207,0.42873576
RELG 121,RUSS 209,0.4175328
RELG 121,RUSS 228,0.50530696
RELG 121,RUSS 228F,0.23309883
RELG 121,RUSS 266,0.4514702
RELG 121,RUSS 267,0.5101898
RELG 121,RUSS 307,0.2555464
RELG 121,RUSS 309,0.25791377
RELG 121,SOAN 110,0.29568914
RELG 121,SOAN 111,0.33737847
RELG 121,SOAN 214,0.102387816
RELG 121,SOAN 228,0.645235
RELG 121,SOAN 240,-0.22090583
RELG 121,SOAN 262,0.50465995
RELG 121,SOAN 312,0.5250246
RELG 121,SOAN 313,0.84361935
RELG 121,SOAN 323,0.6188992
RELG 121,SPAN 103,0.19246963
RELG 121,SPAN 205,0.33886552
RELG 121,SPAN 208,0.124040246
RELG 121,SPAN 220,0.45835218
RELG 121,SPAN 263,0.38590932
RELG 121,SPAN 369,0.50361204
RELG 121,STAT 120,-0.06184176
RELG 121,STAT 220,0.22461133
RELG 121,STAT 230,-0.06882953
RELG 121,STAT 250,-0.19732249
RELG 121,STAT 285,-0.05948499
RELG 121,STAT 297,-0.02181334
RELG 121,STAT 320,-0.2035584
RELG 121,THEA 110,0.024345309
RELG 121,THEA 185,0.26570034
RELG 121,THEA 190,-0.038867623
RELG 121,THEA 199,-0.012292564
RELG 121,THEA 226,0.41949427
RELG 121,THEA 245,-0.14428157
RELG 155,AFST 289,0.31128693
RELG 155,AFST 300,0.5256283
RELG 155,AMST 115,0.39308214
RELG 155,AMST 269,0.60792017
RELG 155,AMST 321,0.48056448
RELG 155,AMST 396.00,0.6410767
RELG 155,ARBC 103,0.43723887
RELG 155,ARBC 206,0.21190807
RELG 155,ARBC 222,0.5342904
RELG 155,ARBC 223,0.48381668
RELG 155,ARBC 371,0.331684
RELG 155,ARCN 112,0.489854
RELG 155,ARCN 222,0.0842095
RELG 155,ARTH 214,0.28303954
RELG 155,ARTH 298,-0.19539204
RELG 155,ARTS 113,-0.3699687
RELG 155,ARTS 122,0.01533095
RELG 155,ARTS 139,-0.087182455
RELG 155,ARTS 230,-0.029802408
RELG 155,ARTS 252,-0.20732604
RELG 155,ARTS 262,0.2500605
RELG 155,ARTS 298,-0.104691505
RELG 155,ARTS 322,-0.1826258
RELG 155,ARTS 339,-0.12433729
RELG 155,ARTS 374,0.27600822
RELG 155,ASLN 111,0.2860684
RELG 155,ASST 110,0.43173313
RELG 155,ASST 285,0.61291325
RELG 155,ASTR 113,-0.053398967
RELG 155,ASTR 233,0.39934328
RELG 155,BIOC 311,-0.03127471
RELG 155,BIOC 331,0.22897412
RELG 155,BIOL 125,-0.12323764
RELG 155,BIOL 126,-0.057488095
RELG 155,BIOL 240,0.11858712
RELG 155,BIOL 241,0.22718886
RELG 155,BIOL 352,0.21697967
RELG 155,BIOL 353,0.42042837
RELG 155,BIOL 370,-0.023192607
RELG 155,BIOL 378,0.43208674
RELG 155,CAMS 110,-0.22793703
RELG 155,CAMS 111,-0.31895968
RELG 155,CAMS 186,0.25194144
RELG 155,CAMS 187,-0.07098765
RELG 155,CAMS 214,-0.046610232
RELG 155,CAMS 229,0.04047603
RELG 155,CAMS 230,0.19288532
RELG 155,CAMS 265,-0.042744547
RELG 155,CAMS 272,-0.086318724
RELG 155,CAMS 277,-0.17050034
RELG 155,CCST 208,0.61095244
RELG 155,CGSC 130.00,0.3715967
RELG 155,CGSC 330,0.4734568
RELG 155,CHEM 123,0.18218733
RELG 155,CHEM 224,0.17128982
RELG 155,CHEM 234,0.015091597
RELG 155,CHEM 300.00,-0.13853645
RELG 155,CHEM 348,-0.08103554
RELG 155,CHEM 349,0.013558997
RELG 155,CHEM 351,0.10554113
RELG 155,CHEM 352,0.25095785
RELG 155,CHEM 362,0.15288156
RELG 155,CHIN 103,0.3304768
RELG 155,CHIN 206,0.32103536
RELG 155,CHIN 251,0.39470497
RELG 155,CHIN 358,0.29116535
RELG 155,CLAS 123,0.27472323
RELG 155,CLAS 142,0.4876231
RELG 155,CLAS 214,0.40180916
RELG 155,CLAS 240,0.38252017
RELG 155,CS 111,0.16109796
RELG 155,CS 201,0.39649266
RELG 155,CS 202,0.3297763
RELG 155,CS 208,0.37735498
RELG 155,CS 251,0.38601634
RELG 155,CS 252,0.17579359
RELG 155,CS 254,0.17458344
RELG 155,CS 257,0.17083386
RELG 155,CS 304,0.2581254
RELG 155,CS 311,0.30562568
RELG 155,CS 320,0.41071957
RELG 155,CS 347,-0.0125598265
RELG 155,CS 348,0.15985389
RELG 155,CS 361,-0.0012882898
RELG 155,DANC 107,-0.116081215
RELG 155,DANC 148,-0.08601553
RELG 155,DANC 190,-0.11876197
RELG 155,DANC 200,0.08738353
RELG 155,DANC 206,0.0068714777
RELG 155,DANC 208,0.08981754
RELG 155,DANC 279,0.0022011956
RELG 155,DANC 309,0.2648379
RELG 155,DANC 310,0.019431107
RELG 155,DANC 350,-0.18846402
RELG 155,DGAH 398,-0.1753932
RELG 155,ECON 110,-0.07922527
RELG 155,ECON 111,0.09280679
RELG 155,ECON 265,0.32789513
RELG 155,ECON 269,-0.12066236
RELG 155,ECON 270,0.14180858
RELG 155,ECON 274,0.20094371
RELG 155,ECON 277,0.03370247
RELG 155,ECON 280,0.101290755
RELG 155,ECON 330,0.041973345
RELG 155,ECON 331,0.1637111
RELG 155,ECON 398,-0.3030952
RELG 155,EDUC 110,0.50332516
RELG 155,EDUC 242,0.33653313
RELG 155,EDUC 338,0.366589
RELG 155,EDUC 385,-0.04005434
RELG 155,EDUC 395,0.12849274
RELG 155,ENGL 109,0.055160135
RELG 155,ENGL 115,0.54668593
RELG 155,ENGL 160,0.23382549
RELG 155,ENGL 202,0.8029528
RELG 155,ENGL 209,0.3065106
RELG 155,ENGL 230,0.17979038
RELG 155,ENGL 253,0.11403293
RELG 155,ENGL 255,0.42186776
RELG 155,ENGL 268,0.050374743
RELG 155,ENGL 295,-0.12204486
RELG 155,ENGL 338,0.44711512
RELG 155,ENGL 370,0.296447
RELG 155,ENGL 371,0.22831544
RELG 155,ENGL 395.00,0.6089599
RELG 155,EUST 101.07,0.14419429
RELG 155,EUST 207,0.1633649
RELG 155,FREN 103,0.36526448
RELG 155,FREN 208,0.46313682
RELG 155,FREN 210,0.4457408
RELG 155,FREN 245,0.46431205
RELG 155,FREN 254,0.1518691
RELG 155,FREN 255,0.19331698
RELG 155,FREN 259,0.36917686
RELG 155,FREN 310,0.51822776
RELG 155,GEOL 110,0.1689324
RELG 155,GEOL 230,-0.15390931
RELG 155,GEOL 240,-0.042073026
RELG 155,GEOL 255,-0.14045832
RELG 155,GERM 103,0.3395236
RELG 155,GERM 217,0.3283577
RELG 155,GERM 221,0.6587671
RELG 155,GRK 102,0.3308692
RELG 155,GRK 226,0.46884266
RELG 155,GWSS 110,0.3406365
RELG 155,GWSS 200,0.25744265
RELG 155,GWSS 398.00,0.5167678
RELG 155,HEBR 102,0.11341749
RELG 155,HIST 111,0.105116695
RELG 155,HIST 116,0.71357346
RELG 155,HIST 153,0.17348334
RELG 155,HIST 201,0.22094426
RELG 155,HIST 205,0.2454536
RELG 155,HIST 206,0.4907074
RELG 155,HIST 209,0.55192065
RELG 155,HIST 229,0.25211793
RELG 155,HIST 251,0.33330894
RELG 155,HIST 265,0.42736775
RELG 155,HIST 270,0.27839017
RELG 155,HIST 276,0.4153579
RELG 155,HIST 287,0.3495304
RELG 155,HIST 298,-0.19435602
RELG 155,HIST 308,0.47077006
RELG 155,HIST 347,0.39836475
RELG 155,IDSC 198,0.095989816
RELG 155,IDSC 202,0.1005072
RELG 155,IDSC 238,0.07644713
RELG 155,IDSC 251,0.21037935
RELG 155,IDSC 280,-0.04868652
RELG 155,IDSC 289,-0.019697968
RELG 155,IDSC 298,0.018418835
RELG 155,JAPN 103,0.39171007
RELG 155,JAPN 206,0.33050674
RELG 155,JAPN 343,0.422278
RELG 155,LATN 103,0.24231353
RELG 155,LATN 240,0.49682248
RELG 155,LING 110,0.51380557
RELG 155,LING 115,0.23473775
RELG 155,LING 135,0.5074888
RELG 155,LING 319,0.19276762
